@relation day-of-week-./data/bris.dev

@attribute F0 {Brisbane}
@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}

@data
Brisbane,1980,1,5,0,21,28,24,2.6,3600,3600,3600,10000,30000,22500,19,21,20.2,1008.9,1010.7,1010,Thu
Brisbane,1980,7,12,0,7,21,13.2,4.1,22000,22000,22000,9900,30000,13420.8,5,11,7.5,1023.8,1026.8,1025.6,Thu
Brisbane,1980,9,6,0,11,23,17.9,5.1,22000,22000,22000,3000,15000,9090.9,9,13,11.7,1019.8,1022,1021,Thu
Brisbane,1981,2,28,13,22,27,23.9,7.2,540,5400,2941.2,5000,25000,11829.2,19,23,20.9,1004.8,1006.7,1005.8,Thu
Brisbane,1981,12,26,0,21,31,26.7,7.2,900,22000,19574.1,9900,35000,13703.4,16,22,20.2,1005.7,1007.8,1007.1,Sat
Brisbane,1982,2,6,?,20,27,22.5,8.2,1050,22000,6328.9,8000,25000,14400,13.7,18.1,16.3,1018.7,1020.7,1019.8,Thu
Brisbane,1982,2,20,?,23,30,26.2,4,450,22000,8185.2,11200,25000,13982.6,21,23,22.4,1015.1,1017.8,1016.1,Wed
Brisbane,1982,5,8,0,14.7,26.3,19.2,5.1,22000,22000,22000,9900,30000,14384,9,15,12.4,1016.2,1019.3,1017.7,Fri
Brisbane,1982,6,19,0,3,19.2,10.4,6.1,22000,22000,22000,9900,40000,15573.9,0,5,2.1,1016,1018.6,1017.5,Fri
Brisbane,1982,9,11,3,12,22,16,4.6,22000,22000,22000,9900,20000,12052.2,2,10.2,7.2,1018.9,1026.5,1023,Thu
Brisbane,1982,11,20,0,18,26,21.8,4.6,660,22000,18013.8,9900,35000,14204.5,12,16,14.6,1021.6,1023.8,1022.8,Tue
Brisbane,1983,1,8,0,21.8,29.1,26,4.1,6000,22000,21200,9900,30000,16271.4,17.8,21,19.8,1007.4,1011.1,1008.8,Sat
Brisbane,1983,3,5,0,21,28,24.4,3,600,22000,8852.2,400,30000,14000,18,20,19.2,1019.3,1021.9,1020.5,Sat
Brisbane,1983,3,12,0,17.1,27,22.2,8.7,1500,22000,16875,9900,40000,15100,13,16,14.4,1018.6,1020.8,1019.7,Sat
Brisbane,1983,4,30,43,20,22.1,20.7,4.1,60,3000,811.1,2000,15000,8103.7,18.9,21.4,19.5,1013.5,1017.2,1015.4,Thu
Brisbane,1983,8,20,0,8,19,13.3,6.6,22000,22000,22000,9900,50000,13752.4,0,4,2.2,1017.5,1024.4,1020.8,Thu
Brisbane,1983,11,12,0.8,19,27,23.2,6.6,540,22000,13037.7,11200,30000,14086.7,17,20.1,18.6,1017.6,1021.9,1019.9,Thu
Brisbane,1983,11,26,6,16,23.5,19.6,5.1,600,22000,14963.6,9900,40000,15914.7,13,17,14.2,1016.7,1018.8,1017.6,Sat
Brisbane,1984,3,17,0,19,28,23,7.7,750,22000,20685.9,11200,30000,14725,13,17,15.9,1017.1,1019,1018.3,Sat
Brisbane,1984,4,7,168,19,23,19.8,9.3,120,3600,927.3,1000,11200,4350,17,20.3,18.3,1001.2,1009.5,1005.3,Thu
Brisbane,1984,6,9,7,15,22,18.4,7.2,210,3600,1527,10000,25000,13331,9,15,13.4,1023.9,1025.9,1024.8,Thu
Brisbane,1984,9,15,6,14.8,25,18.6,7.7,600,22000,11015.8,3000,30000,14516.7,12.8,17,14.6,1016.4,1019.7,1017.9,Sat
Brisbane,1984,10,13,0,15,26,21.1,8.8,750,22000,19875,9900,30000,14258.3,14,17.3,15.6,1018.1,1021.2,1019.8,Sat
Brisbane,1984,12,8,46,16,24.8,19.8,7.2,600,22000,7013.2,3000,40000,16537.5,11,17,13.8,1007.5,1009.4,1008.5,Sat
Brisbane,1985,2,23,0,23,30,26,6.2,540,22000,10212,9900,40000,17915.8,19,22.4,20.3,1006,1012,1009.2,Sat
Brisbane,1985,5,11,11,14.4,21,17.1,8.2,750,22000,14539.3,2000,40000,16176.2,11,15.5,12.4,1021.6,1025,1023.5,Tue
Brisbane,1985,6,8,0,12.5,22,16.2,5.1,900,22000,11593.2,11200,30000,16954.5,10,13,11.4,1023.5,1025.3,1024.2,Tue
Brisbane,1985,6,29,0,8,21,12.8,3.1,22000,22000,22000,9900,35000,16719,2.9,9,5.5,1023.4,1028,1026,Tue
Brisbane,1985,7,13,0,6,20,12.9,5.1,6000,22000,13800,9900,40000,15687,0,9,2.6,1014.5,1019.7,1017,Thu
Brisbane,1985,9,7,0,11,21,15.8,8.2,1200,22000,18566.7,9900,30000,16090.9,7,10,8,1026.4,1029,1027.9,Tue
Brisbane,1986,7,12,0,8.9,20,14,3.6,3600,22000,19169.2,9900,30000,15795.5,1,8,4.9,1020.5,1024.8,1022.8,Tue
Brisbane,1986,9,27,0,16.7,25,21.4,8.8,540,22000,13873.5,11200,25000,14365.2,15.3,19,17.2,1020.8,1023.9,1023,Tue
Brisbane,1986,10,4,?,17.5,28.2,21.7,6.2,360,22000,16796.2,9900,40000,14644,12,18.4,15.8,1013.4,1019.1,1016.5,Wed
Brisbane,1987,1,24,0,23.9,30.1,26.9,6.2,750,22000,14560,11200,35000,16108.3,19.6,23,21.4,1009.9,1012,1011.1,Sat
Brisbane,1987,3,21,0,20,28,23.4,6.2,900,22000,16279.5,9900,40000,17787,14,19.3,17.6,1006.8,1013.1,1010.3,Sat
Brisbane,1987,3,28,0,19.8,29,24.5,8.2,22000,22000,22000,9900,40000,17713,18,21,19.4,1015,1017.2,1016.6,Sat
Brisbane,1987,6,13,0,15,21,18,4.6,3600,22000,9626.7,9900,30000,15779.2,13.8,17.1,15.9,1019.5,1024,1021.1,Tue
Brisbane,1987,8,29,?,16,24,18.3,6.2,210,22000,14595.7,11200,40000,15190.9,7.7,15.6,13.2,1012.6,1015.4,1014.2,Wed
Brisbane,1987,9,5,?,15,23,17.9,5.1,1200,22000,10400,9900,30000,15652.2,10,14.4,12.8,1020.5,1022.9,1021.5,Tue
Brisbane,1987,12,5,0,17,25,21.7,7.2,750,22000,19007.1,9900,40000,16900,15,17,15.9,1015.7,1017.9,1016.9,Sat
Brisbane,1987,12,19,0,23,28,25.6,4.6,750,22000,12941.4,9900,40000,18382.6,16.7,21,19.2,1016.2,1019.7,1018,Sat
Brisbane,1988,7,23,0,7.3,18.5,13.5,11.3,22000,22000,22000,9900,40000,17921.7,1,7,3.1,1014.4,1022.9,1018.4,Sat
Brisbane,1988,10,1,0,14.5,29,22.2,5.7,3600,22000,8157.1,9900,40000,16404.5,9.9,17,12.7,1004.8,1013.8,1009,Sat
Brisbane,1988,10,29,0,19,28,23.8,8.2,150,22000,20319.2,5000,40000,15300,17,21,19.7,1013.5,1019.6,1016.1,Sat
Brisbane,1989,2,18,2,19,26.2,22.6,7.7,750,22000,12665.5,9900,40000,18447.8,16,20.6,18.4,1011,1013.5,1011.9,Sat
Brisbane,1989,3,25,1001.7,19.9,27,22.2,5.7,150,1800,846.5,4000,30000,15060.9,18.9,23,20.7,1013.3,1017.3,1015.3,Sun
Brisbane,1989,11,25,0,17.6,26,22,7.2,750,22000,19815.2,11200,40000,21217.4,13,15,14.2,1016.9,1018.8,1017.8,Sat
Brisbane,1990,8,4,0,12.2,21,16.7,9.8,3600,22000,12980,9900,50000,22273.9,0,10,5,1007.6,1012.1,1010.1,Sat
Brisbane,1990,9,22,0,12,24.5,18.3,6.2,9000,22000,21350,1000,30000,14733.3,11,16,13.6,1021.5,1024.6,1023.4,Tue
Brisbane,1990,10,6,0.3,17,28.3,21.3,8.8,450,22000,7485.7,9900,30000,17331.8,13,20,14.9,1007.7,1021.3,1015,Sat
Brisbane,1990,10,13,0,16,26,19.7,7.7,900,22000,19362.5,9900,50000,18213,0.4,12.2,8.7,1012.5,1021.6,1017.4,Sat
Brisbane,1990,12,1,0,18.6,28.8,23.5,9.8,7500,22000,16727.3,9900,30000,15778.9,16,19.6,17.7,1012.5,1016.5,1014.4,Sat
Brisbane,1991,5,18,?,17,21,18.9,6.7,900,3300,2504.3,11200,40000,18263.6,14,16.2,15,1021.6,1027,1023.7,Thu
Brisbane,1991,6,1,0,12.6,22,16.8,5.7,1200,22000,19437.5,9900,40000,18136.4,11,14,12.7,1022.4,1025.7,1023.5,Tue
Brisbane,1991,7,20,0,4.5,25,13.9,6.7,22000,22000,22000,9900,40000,19933.3,0,6.4,3.7,1015.5,1021.6,1016.9,Fri
Brisbane,1991,11,2,0,20.7,25,22.2,8.2,750,1500,1260,11200,30000,16869.6,14,17,15.2,1019.1,1021.2,1020.1,Thu
Brisbane,1991,12,7,63,17,26,20.5,6.7,600,22000,7047.4,6000,40000,16704.8,15.1,18,16.5,1010.3,1016.6,1014,Thu
Brisbane,1992,3,7,?,20.5,28,23.9,6.7,1050,22000,18558.3,11200,40000,19133.3,17,19.5,18.4,1013.3,1018.5,1015.4,Wed
Brisbane,1992,7,18,1004,11.8,19.2,15.8,6.6,360,22000,10613.5,9900,50000,19164.6,7.3,17.2,12,1012.3,1017.4,1015,Sun
Brisbane,1992,8,22,0,9.6,21.1,14.8,4.6,3600,22000,19457.1,9900,40000,18816.2,2,11,8.1,1022.2,1026.8,1023.7,Tue
Brisbane,1992,12,5,0,21,28.4,25.5,11.3,1050,22000,15973.8,9900,40000,17561.1,18,21,19.9,1004.3,1009.7,1006.2,Sat
Brisbane,1992,12,12,0,18,26,22.4,6.7,1350,22000,15255.9,3000,30000,15402.9,13,15.7,14.3,1014.5,1017.6,1016.2,Sat
Brisbane,1993,3,27,0.6,17.9,26,23,6.6,1800,22000,8870.6,9900,40000,19816.7,16,20.2,17.9,1011.2,1014.8,1012.8,Sat
Brisbane,1993,6,5,0,12.8,21.1,15.9,6.7,1800,22000,19822.2,9900,40000,20963,6,9.3,7.1,1016,1019.4,1017.5,Sat
Brisbane,1993,11,27,0,14.8,24.5,19.6,5.7,22000,22000,22000,40000,40000,40000,13,16.3,14.8,1017.1,1019.9,1018.4,Fri
Brisbane,1993,12,25,0,21.9,28.5,25.7,6.2,22000,22000,22000,35000,40000,39375,16.9,22.7,20.6,1003.3,1005.9,1004.3,Fri
Brisbane,1994,1,15,16,20.5,28,23,6.7,600,22000,4193.8,6000,40000,28250,18.8,21.1,19.8,1012.3,1014.8,1013.3,Sat
Brisbane,1994,3,19,0,17.5,25.4,21.1,6.2,1500,22000,19437.5,40000,40000,40000,12.1,13.9,13.1,1020.1,1022.4,1021.1,Sat
Brisbane,1994,6,11,0,6,19.5,11.5,5.1,22000,22000,22000,40000,40000,40000,2.9,5.9,4.8,1015.8,1021.1,1018.7,Fri
Brisbane,1994,7,23,0,8.4,19,13,5.1,22000,22000,22000,40000,40000,40000,3.4,6.1,4.4,1021.4,1025.4,1023.9,Sat
Brisbane,1994,9,3,0,8,21.2,15,5.1,22000,22000,22000,9900,30000,16543.8,7.6,11.5,10.2,1026,1029.6,1027.2,Thu
Brisbane,1994,9,24,0,7.5,26,17.8,8.2,22000,22000,22000,9900,40000,16448.5,3.6,16,10.4,1008.6,1014.4,1010.8,Sat
Brisbane,1994,10,8,0,12,26,19.1,11.3,22000,22000,22000,9900,40000,20152.2,0.6,10.7,3.4,1006.8,1017.3,1012.1,Sat
Brisbane,1995,2,18,6,20.9,28.2,23.9,6.2,600,22000,6497.4,10000,40000,17346.7,19,23,20.5,1007.6,1011.7,1010.1,Sat
Brisbane,1995,5,6,0,14.3,23,17.7,6.2,9000,22000,21071.4,9900,40000,20725.7,6,12.3,9.3,1019.4,1025.9,1023.1,Tue
Brisbane,1995,6,17,0,7.7,17,11.5,10.3,22000,22000,22000,9900,40000,19990.2,0,5,2.2,1011.3,1018.1,1014.8,Sat
Brisbane,1995,7,15,0,5,21,13,9.8,22000,22000,22000,9900,40000,20845.5,0,3,1.7,1008.6,1018.2,1013.2,Sat
Brisbane,1995,10,7,18,17,25,20.9,8.7,1200,22000,9600,4000,30000,13468.8,14,19.4,17.5,1011.3,1016.4,1013.1,Sat
Brisbane,1995,11,4,20,18,29,23.5,9.8,900,9000,7762.5,1400,30000,13363.3,16.8,22,19.4,1007.6,1014.4,1010.4,Thu
Brisbane,1995,11,18,1000.9,21,26,23.2,8.2,1050,22000,5164.3,9900,30000,15923.7,16.5,21,19,1008.6,1013.3,1010.4,Sun
Brisbane,1995,12,2,1,16,26,21.7,6.7,900,22000,16005.9,9900,35000,17528.5,14,19,15.7,1009.8,1013.4,1011.7,Sat
Brisbane,1996,3,16,0,17.8,27,23.2,8.2,5400,22000,21023.5,9900,40000,18778.5,16.4,19.1,18.1,1011.3,1016.4,1012.7,Sat
Brisbane,1996,4,6,0,16.9,27.5,21.6,6.2,22000,22000,22000,11265,40000,19895.9,14.6,18,16.4,1018.4,1022.5,1020.4,Fri
Brisbane,1996,8,24,0.2,12,20.7,15.7,4.6,3600,22000,19371.4,9900,30000,15274.6,12,16,13.6,1012.6,1024,1017.4,Thu
Brisbane,1996,9,7,0,8.5,26.6,16.3,6.2,9000,22000,20375,9900,40000,18077.5,0.9,13.1,7.9,1012.3,1017.4,1014,Sat
Brisbane,1996,9,28,0,16,25,21.2,10.3,3600,22000,17263.2,9900,40000,17017.3,15,18.2,16.7,1010,1014.4,1011.3,Sat
Brisbane,1996,11,16,0,22.9,30.2,26.6,10.8,7800,22000,15981.8,9900,25000,13156.3,17,22.1,21.1,1002.5,1008,1006.2,Sat
Brisbane,1997,2,15,0,22.6,28.6,26.2,8.7,1200,22000,4704.3,11265,40000,18868.5,20.5,22.1,21.2,1009.6,1013.7,1011.7,Sat
Brisbane,1997,7,26,?,11.5,21,15.9,4.6,1200,22000,10885.7,9900,40000,18589.4,11,13.6,12.7,1022.5,1026.6,1024.3,Tue
Brisbane,1997,8,30,0,10.1,23,16.6,5.7,1200,22000,17810.5,9900,40000,21129.3,9,12,10.4,1026.6,1029.6,1027.9,Tue
Brisbane,1997,11,29,0,24,30,26.2,8.7,420,22000,14875.2,9900,30000,17010.7,20.8,23,21.6,1011.3,1015.4,1012.8,Sat
Brisbane,1998,1,10,1,21.4,26.7,24.6,6.7,1200,6000,4357.9,11265,30000,17153.4,16.9,20,18.2,1015.8,1018.4,1017.2,Thu
Brisbane,1998,2,14,0,23.6,29,26.2,5.1,600,8400,7239.1,11265,30000,16042.4,21.5,23,22.5,1015.4,1018.4,1016.9,Thu
Brisbane,1998,5,9,0,13.6,24,17.9,5.7,3600,22000,13327.3,9900,50000,21486.1,3.8,9.9,6.8,1014.4,1020.9,1017.2,Sat
Brisbane,1998,6,20,3,13.7,21.4,17.5,4.1,420,22000,5762,8000,40000,24584.5,11.8,15,13.3,1024.4,1028.6,1026.2,Tue
Brisbane,1998,6,27,?,14.4,19.1,16.3,5.1,210,22000,4809.1,3000,30000,16256.4,10.8,14.4,13.5,1017.2,1021.4,1019.5,Thu
Brisbane,1998,8,8,0,9.5,18.1,14.1,11.8,1200,22000,19400,40000,40000,40000,6.7,10.6,8.8,1009,1017.5,1013.2,Sat
Brisbane,1998,9,5,0.1,18.8,25.2,21.6,11.8,1200,22000,9925,9900,40000,16575.2,14,18,16.4,1012.3,1018.8,1015.3,Sat
Brisbane,1998,10,10,0,9,24.1,18.5,10.8,3000,22000,19888.9,9900,40000,18953.7,2,13,6,1005.6,1014.4,1009.6,Sat
Brisbane,1998,12,12,0,20,25.6,23.5,6.7,1500,22000,7971.4,11265,30000,18164,16.4,18.5,17.4,1017.4,1020.5,1019.1,Thu
Brisbane,1998,12,19,0,21,28,24.6,6.7,750,22000,16377.1,11265,30000,16260,19,21,19.6,1005.2,1009.6,1007.6,Sat
Brisbane,1999,3,6,0,21.3,29,25.5,4.6,22000,22000,22000,9900,35000,18097.6,20.1,22,21.2,1014.4,1017.3,1015.9,Fri
Brisbane,1999,3,27,0,18,26.2,21.9,5.7,1410,22000,21104.8,9900,40000,18097.6,15,18,16.2,1012.3,1015.1,1013.3,Sat
Brisbane,1999,5,8,6.7,14.9,21,17.7,5.7,900,22000,13505.8,3000,30000,15851.9,14,17.3,15.4,1021.8,1023.6,1022.8,Tue
Brisbane,1999,7,3,0,11,19,14.6,5.7,1200,22000,10516.7,9900,40000,18646.2,7,10,9.5,1026,1030,1028,Tue
Brisbane,1999,7,10,2.1,13.8,19,16,5.1,690,22000,8180,2500,35000,14620,12,15,13.3,1017.5,1019.9,1018.9,Thu
Brisbane,2000,3,4,0.7,18,27,22,4.1,1350,22000,12726.2,6000,30000,14502.1,15.7,19,17.5,1013,1017.8,1015.1,Sat
Brisbane,2000,4,8,1.9,17,25,20.7,6.2,1200,22000,9258.3,9000,40000,17207.3,12.1,18.3,15.5,1019.7,1022.5,1020.9,Thu
Brisbane,2000,11,4,6.7,18,25,21.3,8.2,630,22000,11805.2,7000,35000,15585.9,15,19.1,17.5,1009.7,1013.2,1011.9,Sat
Brisbane,2000,11,25,0,16.9,25.5,22.2,5.1,1200,22000,19139.6,11265,40000,17510,14,17.1,15.5,1016.1,1019.7,1017.9,Sat
Brisbane,2001,1,6,0,18,27.2,23.4,6.7,1800,22000,20243.5,9900,40000,17812.9,13,17.3,14.8,1012.4,1016.3,1014.4,Sat
Brisbane,2001,1,20,22.3,21,28,23.6,7.2,540,22000,10203.2,4000,35000,13232.3,16.7,22,20.2,1012.3,1015.9,1014,Sat
Brisbane,2001,4,14,3.1,15.8,24,20.2,5.7,1200,22000,7646.3,4000,30000,13386.9,14,18,16,1022.5,1026.4,1023.7,Thu
Brisbane,2001,6,23,0,10.8,22.2,15.4,3.6,1500,22000,18842.1,9900,30000,17263.6,6.2,13.1,10.6,1024,1026.7,1025.3,Tue
Brisbane,2001,12,8,0,20.9,33,24.7,8.2,1200,22000,12148,11265,40000,16460.2,14,21,17.1,1003.2,1013.6,1009.4,Sat
Brisbane,2002,1,19,0,17,26.5,22.8,5.7,22000,22000,22000,11265,40000,19085.9,13,17,15.1,1016.8,1021.3,1018.9,Fri
Brisbane,2002,1,26,0,19.1,29,25,8.2,1500,22000,19828,9900,30000,16276.6,16,20,17.3,1008.6,1011.4,1010.2,Sat
Brisbane,2002,2,9,0,16,34,26.2,11.3,22000,22000,22000,9900,40000,18818.5,0.5,12.5,6.7,999,1004.7,1002,Sat
Brisbane,2003,4,12,0,18.6,24.3,21.4,4.1,750,22000,20241.7,10000,40000,13760,17.5,20.4,19.2,1014.8,1019.6,1017,Sat
Brisbane,2003,9,6,0,8.8,24.8,16.4,6.7,22000,22000,22000,9900,50000,18891.7,1.9,13,9,1018.3,1022.3,1020.3,Fri
Brisbane,2003,12,27,3.5,23.1,29.7,25.6,6.2,600,22000,4358.8,6000,35000,14489.6,18.8,23.5,21.5,1008.3,1015.3,1011.7,Thu
Brisbane,2004,5,8,38.6,14.1,18.2,16.7,5.7,90,22000,10423.4,400,35000,8104.6,13.9,17.3,16,1015.7,1019.4,1017.3,Thu
Brisbane,2004,10,9,0,18,25,21.2,6.7,1200,22000,16402.3,9900,25000,13532.5,8.6,14.1,12.1,1015.5,1023.2,1019.1,Thu
Brisbane,2005,1,8,0,20.2,27,23.7,7.7,990,22000,15133.8,11265,25000,14385,13.8,18,15.9,1012.7,1017.4,1014.8,Sat
Brisbane,2005,6,11,0,14.9,23.3,18.9,2.1,4200,22000,12043.5,11265,40000,18343.3,14.4,17.5,16.2,1017.1,1020.5,1018.4,Sat
Brisbane,2005,7,2,0,9.4,24.7,17.1,7.2,22000,22000,22000,9900,40000,20104,7.3,15.2,9.9,1016.7,1024.6,1020.5,Fri
Brisbane,2005,12,10,0,22.2,31,26.1,7.7,540,22000,20978.1,6000,25000,12734.2,17,24,21.8,1006.7,1013.2,1010,Sat
Brisbane,2005,12,17,21.3,20,32,26.1,15.4,360,22000,16001.9,800,40000,11707.9,4,25,20.7,998.7,1003.7,1001,Sat
Brisbane,2006,4,8,0,15,26.2,20,5.1,7500,22000,9111.1,9900,40000,14665.7,5,14,11.1,1006.8,1013.3,1009.8,Sat
Brisbane,2006,4,15,0,19.6,28,23.2,5.7,1050,22000,18523.5,11265,30000,14179.2,17,21,18.9,1013.7,1018.4,1015.6,Sat
Brisbane,2006,7,29,0.3,8.8,24,16.3,9.3,22000,22000,22000,9900,40000,14230.4,3,11,7.6,1017.3,1022.4,1020.1,Sat
Brisbane,2006,8,12,0,9.7,21.1,14.6,5.7,1050,22000,19253.7,9900,25000,13019.7,9,14,11.2,1022.6,1026.4,1024.3,Tue
Brisbane,2006,10,21,15,17,26,20.7,8.2,240,22000,3711.7,4000,40000,12572.4,12,19.1,16.1,1017.2,1025.6,1021.4,Thu
Brisbane,2007,2,3,0.3,22,28.6,25.1,7.7,22000,22000,22000,11265,25000,12964.6,17.8,21,19.9,1016,1018.1,1017.1,Fri
Brisbane,2007,3,3,0,21,30,25.5,7.7,600,22000,21544.7,11265,20000,12539,20,22.2,21.2,1009.7,1013.4,1011.4,Sat
Brisbane,2007,4,28,0.3,16.7,26,20.9,7.7,900,22000,4951.2,11265,30000,13602.9,12,18.5,15.1,1009.1,1013.3,1010.8,Thu
Brisbane,2007,11,17,0,20,24.5,22.3,7.7,750,22000,9692.6,9000,25000,12810,13,18.1,15.7,1014.2,1017.1,1015.4,Thu
Brisbane,2007,12,29,0.3,20.8,27,23.8,8.7,900,22000,16063.9,9900,25000,12375.6,14,17.5,15.7,1010.9,1013.4,1012.1,Sat
Brisbane,2008,6,14,0,7,19,12.4,7.7,22000,22000,22000,9900,40000,13856.5,0,7,3.6,1017.9,1020.7,1019.3,Fri
Brisbane,2008,7,12,0,10.8,20.1,15.5,5.1,1110,22000,11213,9900,35000,14150.4,7.8,11,9.7,1023.2,1026.3,1024.6,Tue
Brisbane,2008,10,11,10.9,16.9,21,18.1,5.7,240,2700,1075.7,2000,18000,9663.5,15,18,16.4,1022.6,1026.7,1024.6,Thu
Brisbane,2008,11,15,0,21,28,24.3,7.2,8400,22000,16766.7,11265,30000,13345.8,17.1,21,19.8,1011.7,1015.6,1013.1,Sat
Brisbane,2009,1,31,0.5,22.8,29,25.6,7.2,480,22000,12950.6,3000,20000,11340.2,19,22,20.4,1013.2,1016.8,1015.1,Sat
Brisbane,2009,3,14,0,19,27,23.7,5.7,810,22000,19918.6,8000,25000,12828.6,17.8,21,19.1,1012.4,1016.4,1013.8,Sat
Brisbane,2009,8,1,0,8,21,14,6.2,22000,22000,22000,9900,35000,13828.3,6,11,8.8,1022.3,1026.8,1024.6,Thu
Brisbane,2009,8,15,0,8.8,22,15.7,6.2,22000,22000,22000,9900,25000,11760.6,7.8,14,11,1017.9,1022.1,1019.8,Thu
Brisbane,2009,8,22,0,13,25,18.6,7.7,22000,22000,22000,800,20000,9463.2,13,18.2,15.8,1010.5,1015.5,1013.1,Fri
Brisbane,2009,9,26,0,14,28,21.5,10.8,15,22000,15587.7,1200,15000,8392.1,0,18.6,10.1,1005.5,1014.3,1010.4,Sat
Brisbane,2010,1,23,0,21.8,30.2,26.1,6.2,750,22000,20524.4,9900,40000,13805.9,16,21,19.3,1011.2,1014.2,1012.9,Sat
Brisbane,2010,4,10,0,21,28,24.2,8.2,30,22000,13381.3,100,18000,8370.9,19.9,23,21.8,1008.8,1013,1010.9,Sat
Brisbane,2010,6,12,0,8,19.3,12.8,7.2,1200,22000,16962.6,9900,40000,14178.9,0,6.2,3.9,1017.9,1025.3,1021.2,Thu
Brisbane,2010,11,6,0,17,26,21.1,5.7,510,22000,11404.4,9000,40000,13548.6,12,18,15.2,1014.4,1019.6,1017,Thu
Brisbane,2011,3,5,3.5,20.8,27,22.9,9.8,750,22000,4480.2,6000,20000,11327,12.6,21.5,17.2,1014,1020.3,1017.5,Sat
Brisbane,2011,5,14,0,10,22,15.1,6.2,1500,22000,14387.5,9900,30000,13392.2,0,9,4.3,1014.6,1025.8,1019.3,Thu
Brisbane,2011,5,28,0,13,21,17.6,5.1,840,22000,6892.4,9900,30000,13989.7,11,14,12.2,1019.3,1022.9,1021.4,Thu
Brisbane,2011,9,17,0,12,28,19.2,6.7,22000,22000,22000,8000,14000,10314.8,8.9,16,11.6,1016.5,1021.1,1018.8,Fri
Brisbane,2011,11,19,0,19.6,28,23.5,7.7,750,22000,19237.4,9900,30000,14330.6,13,18,16.5,1016.3,1019,1017.8,Sat
Brisbane,2012,2,11,42.4,20,28.1,24.3,7.7,900,22000,18506.2,2000,30000,12354.2,18,22,20.2,1008.9,1014.3,1011.6,Sat
Brisbane,2012,2,18,0,21,28,24.7,6.2,750,22000,18470.8,11265,30000,13762.5,19.8,22,20.9,1014.4,1017.2,1015.8,Sat
Brisbane,2012,4,7,0,16,27,21.8,5.1,1050,22000,21106.6,9900,30000,13374,13.4,18,16,1014.6,1019.7,1017.1,Sat
Brisbane,2012,6,16,0,12,21.8,17.2,6.7,1800,22000,16483.3,9900,25000,12082,9,16,13.4,1017.7,1021.9,1019.1,Tue
Brisbane,2012,7,21,0,11.5,21,16.3,7.7,1110,22000,10173.6,9900,35000,14529.4,7.8,11.3,9.6,1020.1,1022.9,1021.4,Thu
Brisbane,2012,9,8,0,10,26,17.6,8.2,22000,22000,22000,7000,40000,12782.4,0,11,3.7,1013.5,1020.6,1017,Fri
Brisbane,2012,12,15,0,21,28,24.3,6.2,750,22000,11411.9,8000,30000,13173.4,12.2,19,16.8,1008.4,1012.6,1010,Thu
Brisbane,1945,5,13,0,13,24.6,17.8,5.1,750,22000,19556.2,800,160000,70266.7,12.4,18,15.2,1010.8,1014.9,1012.3,Mon
Brisbane,1945,6,3,0,18,23,19.6,5.1,15,22000,6768.8,200,160000,63800,16.3,19.1,18.2,1017.3,1020,1018.5,Mon
Brisbane,1945,7,29,0,11.3,21.8,16,5.7,1350,22000,14164.6,1600,160000,76333.3,9.6,15.2,12.7,1022.4,1026.8,1024.7,Mon
Brisbane,1949,6,26,0,7.2,19.4,12.1,1.5,?,?,?,19000,35000,21666.7,7.2,10.6,8.9,?,?,?,Sat
Brisbane,1949,7,24,0,10.6,18.9,14.7,5.1,?,?,?,19000,35000,27000,6.7,15,11,?,?,?,Thu
Brisbane,1949,10,2,2,15,22.8,19.4,7.2,?,?,?,16000,35000,20857.1,12.8,16.1,14.9,?,?,?,Thu
Brisbane,1949,11,27,15,20.6,24.4,22.5,5.1,?,?,?,16000,19000,17714.3,19.4,21.7,20.3,?,?,?,Thu
Brisbane,1949,12,25,0,21.1,31.7,26,6.2,?,?,?,19000,35000,25857.1,18.9,22.2,20.9,?,?,?,Sat
Brisbane,1950,2,5,0,20,28.3,24.7,5.1,?,?,?,19000,35000,30428.6,17.8,21.1,18.8,?,?,?,Sat
Brisbane,1950,12,24,0,20,27.2,22.4,11.3,?,?,?,16000,35000,20857.1,12.2,21.1,16.7,?,?,?,Sat
Brisbane,1951,3,4,0,20,28.9,24.9,4.1,?,?,?,9000,40000,20714.3,19.4,22.2,20.4,?,?,?,Sat
Brisbane,1951,3,18,14,19.4,25,21.7,12.3,?,?,?,4800,19000,8371.4,18.9,22.8,20.9,?,?,?,Sat
Brisbane,1951,5,27,0,13.9,24.4,19.1,6.2,?,?,?,30000,40000,38571.4,6.1,9.4,7.5,?,?,?,Sat
Brisbane,1951,6,3,1,13.9,20.6,16.8,5.1,?,?,?,24000,30000,28285.7,11.7,12.8,12.5,?,?,?,Sat
Brisbane,1951,7,15,0.3,13.9,21.1,17.2,7.2,?,?,?,8000,40000,27571.4,12.8,16.1,14.7,?,?,?,Thu
